STORE_ID,DISPLAY_NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIPCODE,PHONE_NUMBER
32482,Greenwich Place,2734 North Greenwich Court,Greenwich Place,Wichita,KS,67226,1-316-636-9016
32483,Friendly Hills Marketplace,15235 Whittier Boulevard,Friendly Hills Marketplace,Whittier,CA,42846,1-562-902-1259
32484,KPC Towne Centre,2243 West Florida Avenue,KPC Towne Centre,Hemet,CA,92545,1-951-652-2966
32485,The Shoppes at Broken Arrow,1520 E. Hillside Dr.,The Shoppes at Broken Arrow,Broken Arrow,OK,74012,1-918-355-6834
32486,Turtle Creek Mall,"1000 Turtle Creek Drive, Suite: #500",Turtle Creek Mall,Hattiesburg,MS,39402,1-601-296-6970
32487,Central Plaza,18418 Collier Avenue,Central Plaza,Lake Elsinore,CA,92530,1-951-228-0214
32488,Town Square Las Vegas,6689 Las Vegas Boulevard South,Town Square Las Vegas,Las Vegas,NV,89119,1-702-614-1780
32489,Pueblo Crossing Shopping Center,5925 North Elizabeth Street,Pueblo Crossing Shopping Center,Pueblo,CO,81008,1-719-253-1968
32490,Sprouts Brokaw,"1038 East Brokaw Road, Suite 10",Sprouts Brokaw,San Jose,CA,95131,1-408-437-8926
32491,Central Park Commons,"1400 Central Park Commons Drive, Suite 120",Central Park Commons,Eagan,MN,55121,1-651-405-3802
32492,Poplar Creek Crossing,2600 New Sutton Road,Poplar Creek Crossing,Hoffman Estates,IL,60192,1-847-645-0226
32493,Almaden Ranch,"5140 Cherry Avenue, Suite 50",Almaden Ranch,San Jose,CA,95118,1-408-445-8310
32494,The Shoppes of Benton,20420 I-30 North,The Shoppes of Benton,Benton,AR,72019,1-501-794-5822
32495,Outer Banks Mall,"5150 South Croatan Highway, #2",Outer Banks Mall,Nags Head,NC,27959,1-252-564-3075
32496,Searcy City Center,1307 Janet Street,Searcy City Center,Searcy,AR,72143,1-501-263-2889
32497,Lexington Marketplace,"5336 Sunset Blvd., Suite B",Lexington Marketplace,Lexington,SC,29072,1-803-358-8435
32498,The Market at Czech Hall,"12444 Northwest 10th Street, Suite 601",The Market at Czech Hall,Yukon,OK,73099,1-405-324-2234
32499,Evergreen Plaza,9620 S. Western Ave.,Evergreen Plaza,Evergreen Park,IL,60805,1-708-229-0342
32500,Chimney Rock Crossing,352 Chimney Rock Road,Chimney Rock Crossing,Bound Brook,NJ,8805,1-908-332-0036
32502,Frandor Shopping Center,"350 Frandor Ave., #2",Frandor Shopping Center,Lansing,MI,48912,1-517-333-8970
32503,The Village at Meridian North,"2330 North Eagle Road, Suite 1003",The Village at Meridian North,Meridian,ID,83646,1-208-895-0988
32504,Nebraska Crossing Outlets,21417 Nebraska Crossing Drive,Nebraska Crossing Outlets,Gretna,NE,68028,1-402-332-2815
32505,Market Fair Shopping Center,1512 South Koeller Street,Market Fair Shopping Center,Oshkosh,WI,54902,1-920-235-0348
32506,Willows Lakes Plaza,3818 Midway Road,Willows Lakes Plaza,Goshen,IN,46526,1-574-875-9046
32507,The Meadows Shopping Center,251 North Meadow Lane,The Meadows Shopping Center,American Fork,UT,84003,1-801-492-3567
32508,Avon Commons,10397 East US Highway 36,Avon Commons,Avon,IN,46123,1-317-273-0061
32509,Fox Mill Centre,6730 Fox Centre Parkway,Fox Mill Centre,Gloucester,VA,23061,1-804-693-4290
32510,Escondido Promenade,1266-A Auto Park Way,Escondido Promenade,Escondido,CA,92029,1-760-740-8659
32511,Canyon Creek,1259 North Canyon Creek Parkway,Canyon Creek,Spanish Fork,UT,84660,1-801-798-7287
32512,Maple Village,"215 N. Maple, Suite E",Maple Village,Ann Arbor,MI,48103,1-734-205-2093
32513,Eastgate Shopping Center,"1800 East Franklin Street, Suite 30",Eastgate Shopping Center,Chapel Hill,NC,27514,1-919-960-6843
32514,Ontario Mills,"One Ontario Mills Circle, Suite 113",Ontario Mills,Ontario,CA,91764,1-909-466-0260
32515,Animas Valley Mall,"4601 East Main Street, Space 1130",Animas Valley Mall,Farmington,NM,87402,1-505-326-3010
32516,Danbury Fair Mall,"7 Backus Avenue, Space A205",Danbury Fair Mall,Danbury,CT,6810,1-203-205-2132
32517,Jefferson Valley Mall,"650 Lee Boulevard, Suite C12",Jefferson Valley Mall,Yorktown Heights,NY,10598,1-914-962-2635
32518,Olathe Pointe,14621 West 119th Street,Olathe Pointe,Olathe,KS,66062,1-913-390-9938
32519,The Ridge Marketplace,"120 Marketplace Boulevard, Unit 5",The Ridge Marketplace,Rochester,NH,3867,1-603-330-0058
32520,Mall at Greece Ridge,462 Greece Ridge Center Dr.,Mall at Greece Ridge,Rochester,NY,14626,1-585-371-5445
32521,Pulaski Promenade,4140 South Pulaski Road,Pulaski Promenade,Chicago,IL,60632,1-773-650-4899
32522,Pohatcong Plaza,1240 Route 22,Pohatcong Plaza,Phillipsburg,NJ,8865,1-908-213-7005
32523,Land Run Town Center,"4408 West Owen Garriott Road, Suite A",Land Run Town Center,Enid,OK,73703,1-580-234-5804
32524,Coddingtown Mall,361 Coddingtown Center,Coddingtown Mall,Santa Rosa,CA,95401,1-707-710-9413
32525,84South,8500 Sura Lane,84South,Greenfield,WI,53228,1-414-425-6750
32526,Poplar Commons,"4572 Poplar Avenue, Suite 103",Poplar Commons,Memphis,TN,38117,1-(901) 762-1005
32527,Bellis Fair Mall,One Bellis Fair Parkway,Bellis Fair Mall,Bellingham,WA,98226,1-360-671-6004
32528,Lafayette Pavilions,"200 S. Creasy Lane, Suite 3200",Lafayette Pavilions,Lafayette,IN,47905,1-765-446-2035
32529,Rolling Oaks Commons,3225 Rolling Oaks Boulevard,Rolling Oaks Commons,Kissimmee,FL,34747,1-407-239-1814
32530,South Branch Shopping Center,1750 Demille Road,South Branch Shopping Center,Lapeer,MI,48446,1-810-245-7792
32531,College Square Mall,2550 East Morris Boulevard,College Square Mall,Morristown,TN,37813,1-423-585-0645
32532,Taunton Crossing,9 Mozzone Boulevard,Taunton Crossing,Taunton,MA,2780,1-508-821-5931
32533,Beachmont Plaza,10071 Adams Avenue,Beachmont Plaza,Huntington Beach,CA,92646,1-714-377-0921
32534,Falcon Ridge Town Center,"15248 Summit Avenue, Suite 200",Falcon Ridge Town Center,Fontana,CA,92336,1-909-463-4005
32535,Garfield Commons,224 Passaic Street,Garfield Commons,Garfield,NJ,7026,1-973-365-0274
32536,Janss Marketplace,"205 Moorpark Rd., Suite C",Janss Marketplace,Thousand Oaks,CA,91360,1-805-230-3178
32537,White Marlin Mall,12641-216 Ocean Gateway,White Marlin Mall,Ocean City,MD,21842,1-410-213-1680
32538,Golf Mill Shopping Center,600 Golf Mill Center,Golf Mill Shopping Center,Niles,IL,60714,1-847-635-1089
32539,Goucher Commons,"803 Goucher Boulevard, Suite 301",Goucher Commons,Towson,MD,21286,1-410-296-0319
32540,Manhattan Town Center,"100 Manhattan Town Center, Suite 335",Manhattan Town Center,Manhattan,KS,66502,1-785-539-8491
32541,Hartwell Village,13350 Clemson Blvd.,Hartwell Village,Seneca,SC,29678,1-864-633-2316
32542,North Point Village Shopping Center,"7300 North Point Parkway, Suite 126",North Point Village Shopping Center,Alpharetta,GA,30022,1-770-619-2591
32543,The Marketplace,"2551 172nd Street Northeast, Suite 103",The Marketplace,Marysville,WA,98271,1-360-652-0702
32544,Westwood Village,"2600 SW Barton Street, Suite B-18",Westwood Village,Seattle,WA,98126,1-206-937-0622
32545,Inwood Village,"5550 West Lovers Lane, Suite 148",Inwood Village,Dallas,TX,75209,1-214-654-0852
32546,Mall at Johnson City,"2011 North Roan Street, Suite 25",Mall at Johnson City,Johnson City,TN,37601,1-423-283-0693
32547,Colonie Center,112 Colonie Center,Colonie Center,Albany,NY,12205,1-518-438-1642
32548,Washington Park,78-825 Highway 111,Washington Park,La Quinta,CA,92253,1-760-564-4795
32549,Westwood Village,10925 Kinross Ave.,Westwood Village,Los Angeles,CA,90024,1-310-443-0007
32550,Hanover Crossroads,"110 East Hanover Avenue, Suite C2",Hanover Crossroads,Cedar Knolls,NJ,7927,1-973-326-7924
32551,Vintner Square,2911 Queensgate Drive,Vintner Square,Richland,WA,99352,1-509-627-5105
32552,The Shoppes at Silver Lake,2423 SE Adams Blvd.,The Shoppes at Silver Lake,Bartlesville,OK,74006,1-918-331-9817
32553,Covington Crossing,"27339 Covington Way SE, Building A",Covington Crossing,Covington,WA,98042,1-(253) 631-0300
32554,Prairie Center,2287 Prairie Center Pkwy,Prairie Center,Brighton,CO,80601,1-303-659-9091
32555,Grand Central Mall,854 Grand Central Mall,Grand Central Mall,Vienna,WV,26105,1-304-440-5097
32556,Fashion Fair,"639 East Shaw Avenue, Suite 179",Fashion Fair,Fresno,CA,93710,1-559-244-0907
32557,Oglethorpe Square,"863 West Oglethorpe Highway, Suite 104",Oglethorpe Square,Hinesville,GA,31313,1-912-369-0654
32558,Pooler Pointe,"201 Tanger Outlet Blvd., Suite 400",Pooler Pointe,Pooler,GA,31322,1-912-450-1393
32559,Tomoka Town Center,"1115 Cornerstone Blvd, Suite K",Tomoka Town Center,Daytona Beach,FL,32114,1-386-888-5607
32560,St. Cloud Commons,"2785 E Irlo Bronson Memorial Hwy, #300",St. Cloud Commons,Kissimmee,FL,34744,1-407-846-0268
32561,Hopkinsville Towne Center,4859 Fort Campbell Blvd.,Hopkinsville Towne Center,Hopkinsville,KY,42240,1-270-886-9703
32562,Central Lakes Crossings,"13499 Elmwood Dr., Suite 130",Central Lakes Crossings,Baxter,MN,56425,1-218-454-2701
32563,The Shoppes of Mid Rivers,5232 I-70 N. Service Rd.,The Shoppes of Mid Rivers,St. Peters,MO,63376,1-636-278-2068
32564,Gates of Prosper,1031 S. Preston Road,Gates of Prosper,Prosper,TX,75078,1-972-346-5929
32566,Franklin Commons,1040 North Morton Street,Franklin Commons,Franklin,IN,46131,1-317-738-0013
32567,Lake Walden Square,243 W. Alexander St.,Lake Walden Square,Plant City,FL,33563,1-813-659-3792
32568,Mid State Plaza,"2450 South 9th Street, Suite 300",Mid State Plaza,Salina,KS,67401,1-785-825-1808
32569,The Village at Mitchell Ranch,8976 Strength Avenue,The Village at Mitchell Ranch,Trinity,FL,34655,1-727-842-9036
32570,Sequim Village Marketplace,1065 W. Washington Street,Sequim Village Marketplace,Sequim,WA,98382,1-360-912-8035
32571,Riviera Square,2532 S. McKenzie Street,Riviera Square,Foley,AL,36535,1-251-272-7142
32572,Cross Keys Commons,"3501 Rt. 42, Suite 100",Cross Keys Commons,Turnersville,NJ,8012,1-(856) 728-0324
32573,The Mall at Prince Georges,3500 East West Hwy #1442,The Mall at Prince Georges,Hyattsville,MD,20782,1-240-623-0200
32575,New Towne Mall,"400 Mill Ave Southeast, Suite 107",New Towne Mall,New Philadelphia,OH,44663,1-330-308-9315
32576,Westwood Plaza,"209 NW Bypass, Suite 2",Westwood Plaza,Great Falls,MT,59404,1-406-727-0282
32577,Brass Mill Commons,255 Union Street,Brass Mill Commons,Waterbury,CT,6706,1-203-346-0952
32578,Lincoln Crossing Shopping Center,"117 Ferrari Ranch Road, Suite 100",Lincoln Crossing Shopping Center,Lincoln,CA,95648,1-916-581-4121
32579,Heritage Place,12567 Olive Blvd,Heritage Place,Creve Coeur,MO,63141,1-314-878-7653
32580,Valley North Center,1370 N. Miller Street,Valley North Center,Wenatchee,WA,98801,1-509-662-1749
32581,Biscayne Commons,14791 Biscayne Blvd.,Biscayne Commons,North Miami Beach,FL,33181,1-305-956-3865
32582,Pincrest Plaza,11751 S. Dixie Highway,Pincrest Plaza,Pinecrest,FL,33156,1-305-969-8029
32583,Pier Park North,"15600 Panama City Beach Parkway, Space #240",Pier Park North,Panama City Beach,FL,32413,1-850-235-1127
32584,Midlothian Town Crossing,"2000 F.M. 663, Suite 600",Midlothian Town Crossing,Midlothian,TX,76065,1-972-775-5458
32585,Westwood Shopping Center,"7765 Airport Boulevard, Suite 801",Westwood Shopping Center,Mobile,AL,36608,1-251-639-4728
32586,Promenade at Carolina Reserve,"7796 Charlotte Highway, Suite #100",Promenade at Carolina Reserve,Indian Land,SC,29707,1-803-592-3350
32587,Renaissance Marketplace,"1215 W. Renaissance Parkway, Suite 650",Renaissance Marketplace,Rialto,CA,92376,1-909-566-0470
32588,Crossroads Centre,9876 U.S. 20,Crossroads Centre,Rossford,OH,43460,1-419-874-6790
32589,Machesney Crossings,1033 West Lane Road,Machesney Crossings,Machesney Park,IL,61115,1-815-633-2711
32590,Lebanon Plaza,"1301 Quentin Rd., Suite 100",Lebanon Plaza,Lebanon,PA,17042,1-717-273-3273
32591,Michigan Avenue,430 North Michigan Avenue,Michigan Avenue,Chicago,IL,60611,1-312-527-9045
32592,Bonita Points,"2431 N. Federal Hwy., Space 101",Bonita Points,Pompano Beach,FL,33064,1-954-946-3153
32593,RK Middletown Square,"1307 West Main Road, Space 6B",RK Middletown Square,Middletown,RI,2842,1-401-847-0705
32594,Willow Festival Center,"936 Willow Road, Unit C",Willow Festival Center,Northbrook,IL,60062,1-847-486-9925
32595,Columbus Center,3090 Columbus Center,Columbus Center,Columbus,IN,47203,1-812-375-0565
32596,Shoppes at Longwood Village,861 E. Baltimore Pike,Shoppes at Longwood Village,Kennett Square,PA,19348,1-484-739-1901
32597,Crossroads Commons Shopping Center,200 Crossroads Drive,Crossroads Commons Shopping Center,Plover,WI,54467,1-715-343-0512
32598,Main Street,200 Cherokee Place,Main Street,Cartersville,GA,30121,1-770-606-9135
32600,The Shops at Bradley Square,"300 Paul Huff Parkway, Unit 200",The Shops at Bradley Square,Cleveland,TN,37312,1-423-250-8002
32601,Germantown Village Sqaure,7680 Poplar Avenue,Germantown Village Sqaure,Germantown,TN,38138,1-901-751-9786
32602,Cornerstone Marketplace,231 Cornerstone Boulevard,Cornerstone Marketplace,Hot Springs,AR,71913,1-501-520-0617
32603,Marshalls Plaza-Dewitt,"3409 Erie Boulevard East, Suite 130",Marshalls Plaza-Dewitt,DeWitt,NY,13214,1-315-446-2686
32604,Pine Ridge Crossing Shopping Center,2334 Pine Ridge Road,Pine Ridge Crossing Shopping Center,Naples,FL,34109,1-239-430-0353
32605,Dawsonville,"136 Marketplace Parkway, Suite 180",Dawsonville,Dawsonville,GA,30534,1-706-265-2289
32606,Dania Pointe,1760 S. Bearing St.,Dania Pointe,Dania Beach,FL,33004,1-954-342-6439
32607,Westfork Plaza,"15855 Pines Blvd., Suite #104",Westfork Plaza,Pembroke Pines,FL,33027,1-954-342-0929
32608,Shops at 29,"2700 West Expressway 83, Building 400, Suite 430",Shops at 29,McAllen,TX,78501,1-956-631-1338
32609,South County Retail Center,4120 Elm Park Drive,South County Retail Center,St. Louis,MO,63128,1-314-892-8879
32610,Crossroads Plaza,30 Glen Cove Road,Crossroads Plaza,Greenvale,NY,11548,1-516-626-1642
32611,The Spring,5200 East Ramon Road,The Spring,Palm Springs,CA,92264,1-442-268-0477
32612,Woodlands Square Shopping Center,3142 Tampa Road,Woodlands Square Shopping Center,Oldsmar,FL,34677,1-727-205-1736
32613,Cross County Shopping Center,5160 Xavier Dr.,Cross County Shopping Center,Yonkers,NY,10704,1-914-965-1396
32614,Brazos Mall,"100 Highway 332 W., Suite 1102",Brazos Mall,Lake Jackson,TX,77566,1-(979) 299-2356
32615,Kings Plaza,"5100 Kings Plaza, Suite 140",Kings Plaza,Brooklyn,NY,11234,1-718-377-2191
32616,One Bellevue Place,8169 Sawyer Brown Rd,One Bellevue Place,Nashville,TN,37221,1-629-206-2419
32617,Market East Shopping Center,"1655 N. Town East Blvd., Suite 200",Market East Shopping Center,Mesquite,TX,75150,1-972-270-6622
32618,Village at Totem Lake,"12632 Totem Lake Blvd., Suite 144",Village at Totem Lake,Kirkland,WA,98034,1-425-285-7131
32619,The Shoppes at Livermore,3090 West Jack London Boulevard,The Shoppes at Livermore,Livermore,CA,94551,1-925-292-6709
32620,Robal Road Village,20500 Robal Lane,Robal Road Village,Bend,OR,97701,1-541-633-4477
32621,Breckenridge Shopping Center,12830 Jefferson Davis Highway,Breckenridge Shopping Center,Chester,VA,23831,1-804-930-8031
32622,Marketplace @ Dr. Phillips,7699 W. Sand Lake Rd.,Marketplace @ Dr. Phillips,Orlando,FL,32819,1-321-666-8743
32623,Yuba City Marketplace,"1068 Harter Pkwy, Suite A",Yuba City Marketplace,Yuba City,CA,95993,1-530-822-9804
32624,Northeast Shopping Center,"9173 Roosevelt Blvd, Space 10",Northeast Shopping Center,Philadelphia,PA,19114,1-215-969-1453
32625,Merchants Square,"935 Bob Wallace Avenue SW, Suite #109",Merchants Square,Huntsville,AL,35801,1-256-342-9534
32626,South Bay Expansion,32 District Ave.,South Bay Expansion,Dorchester,MA,2125,1-617-740-0680
32627,Golden Hill Shops,2238 3rd Ave. SE,Golden Hill Shops,Rochester,MN,55904,1-507-516-0064
32628,Ulta Beauty,10805 Highland Road,Ulta Beauty,White Lake,MI,48386,1-248-698-0040
32629,Upland Square Shopping Center,290 Upland Square Drive,Upland Square Shopping Center,Pottstown,PA,19464,1-484-644-2066
32630,Riverchase Promenade,1721 Montgomery Highway South,Riverchase Promenade,Hoover,AL,35244,1-205-682-2781
32631,Woodland Gateway,2135 Bronze Star Dr.,Woodland Gateway,Woodland,CA,95776,1-530-631-0379
32632,Pentagon Row,"1101 South Joyce St., Suite B01",Pentagon Row,Arlington,VA,22202,1-703-258-3371
32634,Hamilton Marketplace,540 Spirit of 76 Blvd,Hamilton Marketplace,Hamilton Township,NJ,8691,1-609-528-7405
32635,Homestead Pavilion,2601 NE 10th Court,Homestead Pavilion,Homestead,FL,33033,1-786-572-1112
32636,Upper East Side,188 East 86th St.,Upper East Side,New York,NY,10028,1-212-828-3180
32637,Memorial Crossing,"10122 S. Memorial Drive, Suite C",Memorial Crossing,Tulsa,OK,74133,1-918-970-4594
32638,Cascades Station,10245 NE Cascades Parkway,Cascades Station,Portland,OR,97220,1-(503) 288-3620
32639,The Marketplace East at Grand Crossing,21650 Valley Blvd.,The Marketplace East at Grand Crossing,City of Industry,CA,91789,1-9094446859
32640,City Avenue Shopping Center,"7600 City Line Ave., Unit 1",City Avenue Shopping Center,Philadelphia,PA,19151,1-215-452-5328
32641,Greer,"1316 Wade Hampton Blvd., Suite B",Greer,Greer,SC,29650,1-864-662-3602
32642,Mall St. Matthews,"5000 Shelbyville Rd., Suite D155",Mall St. Matthews,Louisville,KY,40207,1-502-305-4679
32643,Mall of America,215 East Broadway,Mall of America,Bloomington,MN,55425,1-952-854-1208
32644,Wrangleboro Consumer Square I & II,260 Consumer Square,Wrangleboro Consumer Square I & II,Mays Landing,NJ,8330,1-609-677-8278
32645,Bradley West Shopping Center,755 E. Betteravia Road,Bradley West Shopping Center,Santa Maria,CA,93458,1-805-825-0093
32646,Kemah Marketplace,417 FM 518,Kemah Marketplace,Kemah,TX,77565,1-346-209-4201
32647,Willamette Town Center,"831 Lancaster Drive NE, Suite #181",Willamette Town Center,Salem,OR,97301,1-503-967-9783
32651,Mundelein Crossing,3050 West IL Rt 60,Mundelein Crossing,Mundelein,IL,60060,1-847-566-3602
32652,Huebner Oaks,"11745 W Interstate Hwy 10, Suite 701",Huebner Oaks,San Antonio,TX,78230,1-(210) 694-4308
32653,Arvada Marketplace,7420 W. 52nd Ave.,Arvada Marketplace,Arvada,CO,80002,1-303-422-1839
32654,SouthCoast Marketplace,570 William S. Canning Blvd.,SouthCoast Marketplace,Fall River,MA,2721,1-774-357-1237
32655,Westport,1365 Post Road East,Westport,Westport,CT,6880,1-203-480-0454
32656,Valley Ranch Town Center,21524 Market Place Dr.,Valley Ranch Town Center,New Caney,TX,77357,1-281-747-3122
32657,West Bay Plaza,"30014 Detroit Rd., Suite 220",West Bay Plaza,Westlake,OH,44145,1-440-899-5243
32658,Boynton Commons,"363 North Congress Ave, Bay 105",Boynton Commons,Boynton Beach,FL,33426,1-561-903-2003
32659,Dove Creek,"415 W. Loop 1604 S., Suite 142",Dove Creek,San Antonio,TX,78253,1-210-874-5810
32660,Magnolia Square,2015 Crow Canyon Place,Magnolia Square,San Ramon,CA,94583,1-925-815-8061
32663,Hiram Pavilion,5220 Jimmy Lee Smith Pkwy,Hiram Pavilion,Hiram,GA,30141,1-678-424-5450
32664,Allaire Plaza,1933 Route 35 South,Allaire Plaza,Wall Township,NJ,7719,1-732-655-6957
32665,Courtyard at the Commons,"23741 Calabasas Rd., Suite A",Courtyard at the Commons,Calabasas,CA,91302,1-818-918-4350
32666,Staten Island Mall,"2655 Richmond Ave., Space 1405",Staten Island Mall,Staten Island,NY,10314,1-929-314-1830
32667,Maple Hill Pavilion,5220 W. Main St.,Maple Hill Pavilion,Kalamazoo,MI,49009,1-269-888-1424
32668,Cochrane Commons,1027 Cochrane Road,Cochrane Commons,Morgan Hill,CA,95037,1-408-659-4877
32669,Westwood Plaza,"1812 Sam Rittenberg Boulevard, Unit #10",Westwood Plaza,Charleston,SC,29407,1-843-405-9053
32670,Vineyards at Porter Ranch,20045 W. Rinaldi Street,Vineyards at Porter Ranch,Porter Ranch,CA,91326,1-818-488-2018
32671,Shoppes at Whitestown,"6140 Mills Drive, Suite 600",Shoppes at Whitestown,Whitestown,IN,46075,1-317-396-6651
32672,Owasso,"9018 N. 121st E. Ave., Suite 500",Owasso,Owasso,OK,74055,1-918-973-6449
32673,Towne Center at Cedar Lodge,"7445 Corporate Blvd, Suite 500",Towne Center at Cedar Lodge,Baton Rouge,LA,70809,1-225-800-3457
32674,Wethersfield Shopping Center,1053 Silas Deane Highway,Wethersfield Shopping Center,Wethersfield,CT,6109,1-860-952-2937
32675,Lacey Marketplace,1230 Marvin Road,Lacey Marketplace,Lacey,WA,98516,1-360-338-6797
32676,Crescent Plaza,155B Crescent Plaza,Crescent Plaza,Pleasant Hill,CA,94523,1-925-329-3975
32678,Ashland Town Center,"500 Winchester Ave., Suite 142",Ashland Town Center,Ashland,KY,41101,1-606-385-2671
32680,Pico Rivera Towne Center,8620 Washington Blvd.,Pico Rivera Towne Center,Pico Rivera,CA,90660,1-562-655-7064
32681,Town & Country Village,2717 Marconi Ave.,Town & Country Village,Sacramento,CA,95821,1-916-713-1166
32683,Walnut Square Shopping Center,"1310 W. Walnut Ave., Suite 1",Walnut Square Shopping Center,Dalton,GA,30720,1-706-873-8032
32685,Water Tower Place,"4100 University Ave, Suite 116",Water Tower Place,West Des Moines,IA,50266,1-515-207-5536
32686,Valley Plaza,797 N Westwood Blvd.,Valley Plaza,Poplar Bluff,MO,63901,1-573-727-8460
32687,Pu'unene Shopping Center,"66 Ho'okele Street, Unit 1110",Pu'unene Shopping Center,Kahului,HI,96732,1-808-868-5698
32688,Pearl Highlands Center,"1000 Kamehameha Highway, Suite 224",Pearl Highlands Center,Pearl City,HI,96782,1-808-638-4701
32689,Long Beach Exchange,4200 Carson Street,Long Beach Exchange,Long Beach,CA,90808,1-562-541-8132
32690,Mountain View Village,"4604 W. Kestrel Range Rd., Suite #A120",Mountain View Village,Riverton,UT,84065,1-385-247-1470
32691,Kailua Town Center,"609 Kailua Road, Suite #106",Kailua Town Center,Kailua,HI,96734,1-808-824-4017
32692,Uptown Station,"99 Eglin Parkway, Suite 1B",Uptown Station,Fort Walton Beach,FL,32548,1-850-533-8010
32693,Kapolei Commons,"4450 Kapolei Parkway, Space 230",Kapolei Commons,Kapolei,HI,96707,1-808-824-4834
32694,Maryville Commons,734 Watkins Rd.,Maryville Commons,Maryville,TN,37801,1-865-324-0004
32696,Quaker Crossing Retail Center,3489 Amelia Drive,Quaker Crossing Retail Center,Orchard Park,NY,14127,1-716-826-2152
32697,The Shops at Watchung,"1630 US Route 22, Building A",The Shops at Watchung,Watchung,NJ,7069,1-908-561-4499
32698,Yuma Palms Regional Center,"1448 S. Yuma Palms Parkway, Suite A",Yuma Palms Regional Center,Yuma,AZ,85365,1-(928) 955-8153
32699,Main Street Commons,3627 E. Main St.,Main Street Commons,St. Charles,IL,60174,1-331-771-7525
32700,The Outlet Collection,"1101 Outlet Collection Way, Suite 1060",The Outlet Collection,Auburn,WA,98001,1-253-258-3398
32701,North Village Shopping Center,875 Route 1 South,North Village Shopping Center,North Brunswick,NJ,8902,1-732-447-2980
32702,Epic West Towne Crossing,"3166 S. Highway 161, Suite 150",Epic West Towne Crossing,Grand Prairie,TX,75052,1-469-660-1713
32703,Wilshire Plaza,5628 Grape Road,Wilshire Plaza,Mishawaka,IN,46545,1-574-247-1541
32704,Granbury Lakeside Center,1410 E. Highway 377,Granbury Lakeside Center,Granbury,TX,76048,1-682-719-4370
32705,Crossroads at Terrell,670 American Way,Crossroads at Terrell,Terrell,TX,75160,1-null
32706,South Plaza Vista Center,501 N. Highway 90,South Plaza Vista Center,Sierra Vista,AZ,85635,1-520-685-1671
32707,Lake Woodlands Crossing,"1900 Lake Woodlands Drive, Suite 800",Lake Woodlands Crossing,The Woodlands,TX,77380,1-281-419-7405
32709,Carmel Mountain Gateway Plaza,11485 Carmel Mountain Rd.,Carmel Mountain Gateway Plaza,San Diego,CA,92128,1-858-376-4574
32710,Mira Mesa Market Center,10653 Westview Parkway,Mira Mesa Market Center,San Diego,CA,92126,1-858-300-7931
32711,Columbus Crossing,"1851 S. Columbus Blvd., Space #7",Columbus Crossing,Philadelphia,PA,19148,1-267-831-4370
32712,Crossroads Shopping Center,135 Skokie Valley Road,Crossroads Shopping Center,Highland Park,IL,60035,1-224-707-9936
32713,Westminster Crossing East,"200 Clifton Boulevard, Suite E",Westminster Crossing East,Westminster,MD,21157,1-410-871-8856
32714,Twin Creeks Shopping Center,8520 N. Madison Ave.,Twin Creeks Shopping Center,Kansas City,MO,64155,1-816-381-4850
32715,Roosevelt Square,4397 Roosevelt Boulevard,Roosevelt Square,Jacksonville,FL,32210,1-904-404-2563
32716,Promenade at Tuskawilla,"1425 Tuskawilla Road, Suite 239",Promenade at Tuskawilla,Winter Springs,FL,32708,1-321-244-7607
32717,The Launch at Hingham Shipyard,6 Shipyard Dr.,The Launch at Hingham Shipyard,Hingham,MA,2043,1-781-875-8556
32718,The Shops at Northfield Stapleton,"8560 E. Northfield Boulevard, Unit #1930",The Shops at Northfield Stapleton,Denver,CO,80238,1-720-710-2901
32719,Marketplace at Laguna Niguel,"27080 Alicia Parkway, Suite B",Marketplace at Laguna Niguel,Laguna Niguel,CA,92677,1-949-340-9131
32720,Maple Tree Place,41 Hawthorne Street,Maple Tree Place,Williston,VT,5495,1-802-662-0046
32721,Richmond Centre,2211 Lantern Ridge Drive,Richmond Centre,Richmond,KY,40475,1-859-237-8003
32722,Crystal Point Mall,5774 Northwest Highway,Crystal Point Mall,Crystal Lake,IL,60014,1-815-301-5798
32723,Woodbridge Crossing,"3340 W. FM 544, Suite 890",Woodbridge Crossing,Wylie,TX,75098,1-469-991-5917
32724,League City Towne Center,"3120 Gulf Freeway South, Suite A",League City Towne Center,League City,TX,77573,1-346-289-2002
32725,Pleasant Valley Promenade,"6250 Glenwood Avenue, Suite 104",Pleasant Valley Promenade,Raleigh,NC,27612,1-984-238-9452
32728,Monrovia Landing,729 E. Huntington Dr.,Monrovia Landing,Monrovia,CA,91016,1-626-275-8033
32729,Mullins Crossing,"4217 Washington Rd., Suite 2",Mullins Crossing,Evans,GA,30809,1-706-426-0481
32730,Belton Gateway,551 E. Markey Parkway,Belton Gateway,Belton,MO,64012,1-816-348-3087
32731,Waterview Marketplace,46 Waterview Blvd.,Waterview Marketplace,Parsippany,NJ,7054,1-973-658-7289
32732,Hilliard Rome Commons,1768 Hilliard Rome Road,Hilliard Rome Commons,Hilliard,OH,43026,1-614-710-4050
32733,Wolf Ranch,"1019 West University Avenue, Suite 1005",Wolf Ranch,Georgetown,TX,78628,1-737-245-0758
32734,Woodinville Plaza,14019 NE Woodinville Duvall Road,Woodinville Plaza,Woodinville,WA,98072,1-425-659-2820
